x,y,class
5.318602016812395,6.977403091305345,3.0
7.831808846095463,2.9131683092396496,2.0
1.8804159421312436,1.4025583168162519,1.0
8.476296004249267,3.2716116675322384,2.0
5.083285568551765,8.75904676549402,3.0
1.8082036957957093,1.5253211462147331,1.0
6.553758131261105,7.342673798041428,3.0
4.668907418110769,7.824124999178396,3.0
7.521630332441223,2.88494158609359,2.0
8.282102162427249,3.291023040610935,2.0
4.7077554699928665,7.917293673460924,3.0
1.769624914116073,1.2894300387723538,1.0
5.549094181773659,7.85956416954954,3.0
4.186230150388947,8.014190067086936,3.0
8.106424403146613,3.1925420930157333,2.0
1.965259469242948,2.2300858597768567,1.0
4.441169828239503,8.871526101752712,3.0
8.725613989991212,3.1468351339993355,2.0
2.278096725902916,1.8899863001562596,1.0
0.5947554719863364,2.4335250805515707,1.0
1.1882547869088782,1.9452689089936124,1.0
0.782435763485954,1.3293918214397227,1.0
5.797405273053198,8.61857204047925,3.0
8.724821040040993,3.0936661093178888,2.0
7.776209349086963,3.1058525009692994,2.0
5.6174521367929495,7.333718062748682,3.0
2.54859995074826,2.71747184846869,1.0
7.658550488272765,3.819615411735027,2.0
1.565869001219657,2.1057895702785743,1.0
4.954545137708162,8.270732396482073,3.0
7.908966810925047,3.564390905837176,2.0
7.323199755410381,2.8036575114965325,2.0
6.105749029838918,8.451161541932038,3.0
9.232834853411564,3.0844253854463464,2.0
2.3039184385530387,1.2525578263420516,1.0
7.332236834011057,2.5160580398657935,2.0
2.5801137169403585,2.2271589052830927,1.0
7.665372641136084,3.7806334857271966,2.0
4.897210068782476,7.491439337635488,3.0
1.012741031872175,2.3299568564672835,1.0
1.3399770508025757,1.7949093440902155,1.0
5.186712706057062,8.79072294195479,3.0
5.119323602565502,8.292687519848108,3.0
2.5012475176738875,2.2470976177437882,1.0
4.033568769465531,7.580403871221907,3.0
5.702877227272901,7.935142639548249,3.0
2.3647978600936015,1.3794448803777204,1.0
5.4213805312453305,7.727299385851597,3.0
4.697603457624253,7.823023883509881,3.0
8.388110229747138,2.9576601978901955,2.0
4.549017810881771,8.305008756921858,3.0
4.873219317136758,8.005728969343187,3.0
7.972763123008826,2.460521855270871,2.0
7.369574410221506,2.9162767280589796,2.0
1.643979385558849,2.0996132982790754,1.0
5.200938703674988,8.367783355461368,3.0
7.801369380565518,2.7977265983658115,2.0
1.2877760030575052,2.5436798342727664,1.0
8.28694715624353,2.9984376638102157,2.0
8.413019816201166,2.7567358026537403,2.0
5.0705850250130835,6.6636154774539085,3.0
5.168221267606114,7.934787459867622,3.0
2.668849605497834,1.8354872262895432,1.0
7.631295928840885,3.0188744236295637,2.0
6.007412504917414,8.770445421756435,3.0
1.8667476514560701,1.9136465932391404,1.0
7.695998132042992,2.6633739461826647,2.0
2.239494421280373,2.1558867835076234,1.0
5.242695067061703,8.718194103303652,3.0
2.1934089667814693,1.7584855353391993,1.0
7.259670383564334,4.4195847398914125,2.0
2.289746474671704,2.9034978297471037,1.0
7.072055906223693,4.005187852308625,2.0
1.857484479951693,2.052997817310212,1.0
7.785112327320405,3.269441029172751,2.0
3.0068743980216768,1.7145623924402125,1.0
2.1541554503667486,1.2886534106651384,1.0
7.558988760444094,2.2439954914111158,2.0
7.53586206110804,3.639102377114501,2.0
1.6722500072284217,1.6066819115200666,1.0
2.149673568423503,1.8683667516246458,1.0
7.649034535794343,3.7948091583444343,2.0
8.233735515306911,3.8188819295890744,2.0
8.884968441710003,3.3437852530911796,2.0
8.592380534363583,3.472587915037076,2.0
2.6526474375105438,2.0912887488429637,1.0
2.3236677273805477,1.5430288035085802,1.0
1.8267132689502714,2.0526001138378573,1.0
7.901614818288529,3.5963321301330997,2.0
8.069132809056766,2.5622203788711135,2.0
5.955236172512431,7.966399796839393,3.0
8.0167636352395,2.9647474579080235,2.0
5.114361875068876,8.02163131583752,3.0
7.6537081693488265,3.1897679817661384,2.0
7.933106494564066,2.358395388644215,2.0
5.1036272397909865,7.93416995852812,3.0
8.304930635348464,3.1718923925123508,2.0
2.278283406068841,1.4206002458541067,1.0
5.243356508173372,8.233997085920059,3.0
1.5501559174734314,1.7863143084711295,1.0
8.772421787272515,3.3740213798149843,2.0
7.374670083605164,2.9998179631269615,2.0
5.2812817157708185,9.073501259341898,3.0
4.695878316998378,8.199038705147439,3.0
2.424359496688627,1.9513850638060848,1.0
1.530238340701159,2.0357601021619667,1.0
8.532243789663083,2.514095206336333,2.0
2.049944989101393,2.323878330724094,1.0
3.906437453701934,7.8142881011873815,3.0
4.923744827704602,8.497542544190516,3.0
4.829619296037877,7.928428085397169,3.0
4.834680410659037,8.581225274628839,3.0
8.67119866394598,3.9016791795719903,2.0
2.9316606412732944,2.228601545771039,1.0
7.923801588625248,3.1866732993887874,2.0
4.60680690044086,8.459797023017478,3.0
8.589675077583816,3.8006647494182397,2.0
7.4802512105523435,3.4479768536212383,2.0
4.516764922719647,7.3927972485318945,3.0
5.3852119849394455,7.826755274522656,3.0
8.805211157586967,1.9648462605060535,2.0
2.2508991524287874,1.88186424135164,1.0
4.7943173442932485,7.326902861264245,3.0
2.02423839141854,0.9728822236657828,1.0
2.165704552788745,2.5066377521800827,1.0
5.248230834354069,7.669107249118449,3.0
1.8575621751605713,1.5920071182709257,1.0
1.560639209070121,1.9080893843249378,1.0
4.69853712570354,8.049104879133326,3.0
5.031099733089139,8.686669751655,3.0
8.933823679620236,3.3671594193507213,2.0
5.756459975998861,8.38971868672409,3.0
8.119904055833736,2.7267995591106478,2.0
1.4318260143706603,2.051847073658269,1.0
2.047864963452748,2.1558615935461534,1.0
5.561893824410353,8.57275666159221,3.0
4.404293730669217,8.397356771767457,3.0
7.9979218226726125,2.800571717317997,2.0
2.434905615876093,2.5105575997726586,1.0
7.901001014908517,3.7639393257901883,2.0
4.823348474708487,7.943550510594905,3.0
2.202809105447462,2.7128875602334523,1.0
1.6967878354496104,2.554269234264934,1.0
4.6097979511752385,7.335439070315894,3.0
5.093592240736304,7.6238438973635825,3.0
4.703305559022121,8.317449703906592,3.0
7.6130242463214595,3.6014613777899616,2.0
4.455989764746574,8.959462404734133,3.0
7.860238488676901,3.2252839036060608,2.0
6.3065623591430455,8.641916153452703,3.0
9.367213625857232,2.7636740631506336,2.0
4.729847102427409,6.746488467082391,3.0
1.4408867393464075,2.414460044090234,1.0
4.365602105204162,7.557786757240657,3.0
1.9567136030646715,1.9985812158201355,1.0
7.590111581812503,2.996531642085269,2.0
8.33620759621198,3.0296163947822605,2.0
1.7693436666225473,2.553123035975405,1.0
1.4414136408457243,2.556131831522481,1.0
4.586536545173554,8.30910650659867,3.0
7.689420463248156,3.040485127848278,2.0
2.84250316182169,2.2843864951813817,1.0
4.9708158428530425,7.64041187286532,3.0
2.413162000141114,1.6601946867079185,1.0
1.7227668588777285,1.6764500756395262,1.0
2.1399300101158474,1.2103912583417533,1.0
1.9960532859196956,2.3988015308731487,1.0
6.8696046387385055,3.551156917914165,2.0
1.9919218813050923,0.8026443525411537,1.0
1.726528238441093,1.7600227312977315,1.0
4.389561192216698,8.434030279150463,3.0
7.9869011088548,3.6353503296694414,2.0
1.7711875383294426,2.513170739374509,1.0
5.2003344261265,7.14628499236304,3.0
1.7243823421445947,2.866304714942812,1.0
4.942640980505183,7.938096921365716,3.0
4.8054587356369804,7.689249533347897,3.0
5.062671398214253,8.072675398309952,3.0
6.096458123024736,7.980111692225835,3.0
8.050955575480915,3.655219188124124,2.0
1.4099550351719028,1.94769690618931,1.0
7.633064844370444,3.391745196163111,2.0
5.389195912597151,8.024965434302825,3.0
8.743262912249264,2.1131100466800214,2.0
1.8288339374715306,2.3725207590400794,1.0
5.524305531795999,8.794336815360873,3.0
1.9190315677941954,1.521302314664411,1.0
7.488046650520067,3.213839426469926,2.0
8.701014056649418,2.8585821470536383,2.0
2.1943755759207257,2.442915088433801,1.0
7.299671489457785,3.139920666823807,2.0
2.7508237052281013,2.2121064777813375,1.0
8.271449380195328,2.939462007686169,2.0
1.7427855237304994,2.2887025949238358,1.0
2.2549107534258717,1.399302908737909,1.0
2.0854363740437725,2.0875937064915306,1.0
2.3520284085532506,1.1158606627111347,1.0
5.1797853276078785,8.121121024177873,3.0
2.36853460412112,1.7992476514583566,1.0
1.9265801929328057,1.4407650765029887,1.0
2.2310075734409294,2.594482282026311,1.0
5.317827244934208,7.362772578070954,3.0
1.5371689929705825,2.435597909128984,1.0
1.210681342841202,1.6719374228128439,1.0
2.2628175092911276,1.9376315660658947,1.0
8.38626851004195,3.5296828716824904,2.0
1.926271131773159,2.672865860416135,1.0
2.3824711675584545,1.7169009935378021,1.0
5.539843490125915,8.36813557418813,3.0
3.2964075445180763,1.5828162170560411,1.0
5.401213966434721,7.228890297416104,3.0
8.933882661560176,4.00794830486147,2.0
7.863842903054329,2.754894199364872,2.0
8.399801134015366,2.341887961277081,2.0
7.213424452646313,3.4467018774207845,2.0
8.455369082482836,3.731628582774611,2.0
8.071141211824969,2.6142848171749242,2.0
4.968702104939329,7.6214285930882735,3.0
8.157419637998283,3.1611760854802706,2.0
4.635438584804907,8.339813101677647,3.0
4.499806003395983,8.35532943048468,3.0
7.643215929316032,2.466684110553667,2.0
5.6781805868771364,7.92301917689233,3.0
4.944630840920773,7.478611781129045,3.0
2.1386800741786627,1.0693614913731475,1.0
5.1177343449018124,7.721242137662038,3.0
2.4721608643480684,1.8333740410011772,1.0
8.171901493116447,3.7526191759414393,2.0
2.132229982850892,1.721561972479388,1.0
4.538991112056106,7.523029735116082,3.0
1.5441651413645323,1.9775857469197078,1.0
5.350131494488546,8.178846369389582,3.0
2.600683475767774,1.370795418806238,1.0
2.1605029454572597,1.8231688967788662,1.0
0.9262389248561376,2.844754309223128,1.0
7.696596506295861,2.379881984824671,2.0
8.020236529570102,3.7012339440915385,2.0
7.350202451211721,4.248933698771216,2.0
1.9294866110346351,1.8102197790637506,1.0
1.5887247220277214,2.8168698350095283,1.0
8.288376474679794,3.5136904953105463,2.0
7.056865007809281,2.7675317253313025,2.0
5.065140378101627,7.37934932007744,3.0
5.083394910417989,8.059982689493769,3.0
9.083501984810264,2.9009521026051566,2.0
5.092365151171657,7.090361396270336,3.0
5.871504333568719,7.352407286431784,3.0
7.332002347423663,4.091636551852721,2.0
5.151835843656435,8.242794933223275,3.0
9.107454504209464,3.132173826748141,2.0
4.3921305119371885,8.361964074389283,3.0
5.8423123389791645,8.169092023330375,3.0
5.5987035994837475,8.4162061631771,3.0
8.243760670857553,2.763539428670659,2.0
1.153961712988055,2.408707930571667,1.0
5.0513606017269765,8.710859604489142,3.0
1.840253936996635,1.6575671255796856,1.0
0.9382171533895396,1.8151363693559575,1.0
2.083340435894221,2.032108007451145,1.0
5.210052664025255,8.498224768632518,3.0
7.903227357844792,3.32260886698839,2.0
8.555701121657577,3.0389886880499497,2.0
1.5788564290583085,1.8937983067591628,1.0
1.2253009255790837,1.2414676532177706,1.0
7.002669880318278,2.7213615511553884,2.0
8.738074373690988,3.7597789201784737,2.0
2.2612145890087216,2.128264282294239,1.0
8.35894345419741,3.213856684440011,2.0
8.006023391569268,3.1952086855627617,2.0
1.8856665506266252,2.6224605558069065,1.0
4.531139936769781,7.673930217187775,3.0
8.106595080224379,3.45688453345819,2.0
5.863408194223492,8.506071998853821,3.0
4.7014774517336715,7.912564636230965,3.0
5.180941417167186,8.35153730347299,3.0
2.045094768551797,2.5463878459092655,1.0
8.006028935743755,2.835378415591733,2.0
2.685321780221261,1.919100214914278,1.0
8.445051560054445,4.243797452656498,2.0
2.9083821686255136,1.8736188948444652,1.0
8.150233438738573,2.6309962882745954,2.0
8.081445879189964,2.590515876398914,2.0
3.02469453654498,1.383628204846926,1.0
7.787062988793098,2.9805961942394354,2.0
1.8042843088347338,2.380178283694053,1.0
2.003959121786279,2.204542339396185,1.0
4.403698680959864,8.04794873818346,3.0
5.394459608951069,8.364254235929472,3.0
5.1624835122836545,8.785010415725454,3.0
1.9578758029590793,2.770075068651183,1.0
4.720878391803397,7.321612785590665,3.0
9.224740772672948,3.863699799076487,2.0
1.9102829433238764,2.1152236742756005,1.0
7.6269034737991745,2.8873218537186873,2.0
4.709660304706011,7.696511492560666,3.0
3.3758078972164425,2.2385436250053954,1.0
1.6135286611538293,2.5585245991847385,1.0
4.818568814956575,7.8318451169460594,3.0
2.082958588867117,1.8866349817140013,1.0
2.694465098368703,1.0945419297513421,1.0
2.423452671067436,2.7127438930266443,1.0
4.802603292133584,7.571273280523894,3.0
3.897878185028643,8.010438799997967,3.0
1.6686417891559784,2.248157736684222,1.0
5.877134148086332,8.665075579628684,3.0
7.266577467745279,3.001469351641849,2.0
3.863172092808633,8.698878146695986,3.0
2.559179875537741,0.9830881927039843,1.0
5.201095174712505,8.688658980736749,3.0
2.2237528891881055,2.3067326252460005,1.0
8.61297615425028,2.6121684546166124,2.0
7.751277866281715,2.852467268230566,2.0
2.89348529707401,2.4464006977674684,1.0
1.7053375107739885,1.7394689413205535,1.0
1.1470923164985245,1.737525217692735,1.0
5.317300647995977,8.079782506261932,3.0
8.409970295387376,3.0558044774774444,2.0
1.8111523298558976,2.676494331960818,1.0
1.655653642724633,2.338130224799514,1.0
2.396468670391548,2.296292722361733,1.0
4.119464334012574,8.258129724215713,3.0
5.370894196202368,7.4539336333787425,3.0
4.267853251458881,8.277405421453157,3.0
8.72679139304839,2.841215647813709,2.0
7.585888816127481,2.2096225048056777,2.0
1.6854809114284883,2.450156422196978,1.0
4.1877554043291125,7.932401408180659,3.0
9.04745890201184,2.3938865841447785,2.0
2.7214704028527814,0.8883682705318838,1.0
4.299516482066363,8.259117177028054,3.0
5.508767860011208,8.651265275183945,3.0
4.524407054037523,7.808266113424727,3.0
4.541673146470381,8.156206687453764,3.0
8.839549016059967,3.2750868080644544,2.0
4.908332784561921,7.263681634913753,3.0
2.294265549223807,2.3541129576786797,1.0
7.935890482009034,2.3792976610958467,2.0
8.815319543337987,2.7435831719628614,2.0
8.213849590709438,2.7860205006394843,2.0
4.563932092271838,8.087436944002777,3.0
5.196156644581788,7.4173806953935335,3.0
1.8871680359155554,1.9567029376587646,1.0
8.387243666368974,3.132428725338279,2.0
2.481244859129679,1.430923240473632,1.0
5.213957811060155,8.045428031445814,3.0
7.846487416154102,2.8191417219212704,2.0
4.651417366538085,7.514202752246271,3.0
5.19015900893958,8.147459860069839,3.0
7.498594006448846,3.5358801721590587,2.0
5.554683025843514,8.464128977122536,3.0
1.5878243552469034,2.0055846533116424,1.0
5.235173793474177,8.514161143640854,3.0
1.3568773948710542,2.3951401595124113,1.0
4.931550503420374,7.319029727578396,3.0
1.1047489987618415,0.7382658519937526,1.0
7.329198981513912,2.0213078018160173,2.0
4.398856488906055,7.822957792564221,3.0
4.364819162545082,6.8021071654433545,3.0
8.609278859744082,3.4413799148894353,2.0
8.34767686019784,3.228898915476165,2.0
7.612337400307449,3.2425341918351243,2.0
5.236807397395875,8.21248399512469,3.0
5.2867228581477805,7.745189208926233,3.0
1.3406842714208422,1.2189586662540774,1.0
2.175352464954491,1.7519002520202465,1.0
5.535486213783754,8.103033134597146,3.0
7.31455688958306,3.0668489442441342,2.0
7.973739218160133,3.4134589600797383,2.0
4.960920301522627,8.668976872383439,3.0
2.085730953858288,1.7129309521454608,1.0
1.4062380866252582,2.0873660564277423,1.0
7.583772270880725,3.2990293122992203,2.0
2.952899064577389,2.6389186019597606,1.0
5.145166166037696,8.187511480215328,3.0
4.620224710416919,8.274800014785756,3.0
4.3673850914618075,8.435739689422974,3.0
4.4712474003375915,7.369565337099184,3.0
4.593149835843535,7.763122836386321,3.0
8.04268959743578,3.3978546212743135,2.0
2.6359636669923416,2.5095965394829074,1.0
7.927723675571879,3.525848809335262,2.0
3.6541767815208304,7.816223718554938,3.0
8.001073227567463,3.246258704218949,2.0
4.625478727640041,6.747485952056598,3.0
4.590169914786472,7.878290920156715,3.0
2.521001771852809,2.7165432155640294,1.0
0.85272411417608,1.6878148621005775,1.0
5.23375878630326,7.941758439627587,3.0
2.4926891485762486,2.293873521535847,1.0
7.575091182052716,2.734997517753679,2.0
2.5852502578041525,2.5032391913802616,1.0
0.9452333377948849,2.625832079135134,1.0
5.24027334424958,7.4182332364130925,3.0
7.756255822368356,2.6837421600860245,2.0
8.139750337602555,3.313444531034099,2.0
7.626161867516712,3.1765786073270714,2.0
2.8625305162289227,2.649683913722601,1.0
2.7192917274431,1.96350706789387,1.0
6.0957344886198355,7.952427886537355,3.0
4.945025785972482,7.260760389004992,3.0
8.460065674043001,3.176918624266815,2.0
8.197610870701222,2.6091274389431587,2.0
8.366595223291835,3.467079895370115,2.0
8.94679354983512,3.4597150327315447,2.0
4.671956509156754,8.202473225152952,3.0
8.087871513507267,2.863911256197791,2.0
4.915718563695647,8.35665134671317,3.0
4.870247172339309,7.590030955703091,3.0
5.058430932988665,7.933317579785921,3.0
7.807280605018323,2.475728655789929,2.0
5.039986743910879,7.1862513835280755,3.0
4.968214391859072,8.027306162935256,3.0
5.3320332102080545,8.111495630196849,3.0
8.169931705204888,2.594583818920945,2.0
5.005296340099305,9.17838671682348,3.0
8.191127783457148,3.33999361589807,2.0
8.420226457398279,3.0324372993049513,2.0
4.558191943632381,7.818336446918578,3.0
4.136628238961776,7.622514951462095,3.0
4.679138091418309,8.83586066053229,3.0
7.755312309653028,2.6437837586469017,2.0
1.7288993591142494,2.5712596897847284,1.0
4.837603837672516,8.179283786002548,3.0
1.7311514355223396,1.6052237078567877,1.0
5.110406826658614,8.083076664179442,3.0
8.457104842541632,3.181335279619172,2.0
6.946324900035577,2.8467171992547926,2.0
8.509782801737257,3.351737126479345,2.0
4.67858585604155,7.760090693600792,3.0
5.761150197235264,7.2691348732083885,3.0
1.9374564624584791,2.062728577067684,1.0
2.0293297973981277,2.353831953342291,1.0
4.970519809621274,8.421404944888549,3.0
8.411433247480893,3.750574668196508,2.0
4.910866742642111,7.913032399252839,3.0
1.104174089267364,2.7075987280870883,1.0
3.0639166226291303,2.204992272059006,1.0
1.2246368782860086,2.2514075407826,1.0
2.0933055602010335,2.728479970154349,1.0
2.417126252160601,2.793282787372566,1.0
7.794419942539227,3.672716484796469,2.0
7.692238043338721,3.106752887907971,2.0
5.224628744804348,8.345342308438532,3.0
8.406215384591114,3.334998036240758,2.0
2.246222143842774,2.488046660063694,1.0
1.8186222289438567,1.1036073458913713,1.0
1.4008819327539377,1.710137420908621,1.0
2.364676047347759,2.0660653318830535,1.0
8.30632341274428,3.469332661360489,2.0
1.6443643925526263,2.4006457146499933,1.0
2.0959932523691163,2.664768799253031,1.0
8.345430237964392,3.1279493650269865,2.0
8.092978276369253,3.154004406388267,2.0
4.967532992689906,8.35216480684219,3.0
7.810634884221063,3.3426468909935574,2.0
7.686057271710801,3.5709264164449745,2.0
2.4034327144082113,2.0205196846109414,1.0
2.453526169498954,2.538247826840882,1.0
1.9692237778148718,2.596810723891807,1.0
8.225072878197619,3.804178908141819,2.0
4.704732345149552,7.746682230183666,3.0
6.99903861459779,2.6876827876566747,2.0
5.122213349639857,7.777506161974458,3.0
7.606713536001459,2.679123812168893,2.0
7.55147761551897,4.071404220542493,2.0
2.2161025433081836,2.6004705080924744,1.0
4.984198586027568,8.350703757289478,3.0
8.390381688585892,2.3781813770522042,2.0
3.9024893621821533,8.394559893178238,3.0
8.066067076382037,2.2522700145251275,2.0
8.494750746328403,3.04396344996658,2.0
1.8691307770919852,2.4486815120093968,1.0
1.9322637722958895,2.3666882077185405,1.0
5.29248802683881,8.335000443132154,3.0
2.38748608811244,1.756164178649036,1.0
1.5144894368000035,2.5384003512749045,1.0
8.055624556156845,1.9238815100851805,2.0
5.160823105352995,7.760649105640218,3.0
5.679082588538027,8.40407052394357,3.0
1.8588123296612165,1.8441705387519243,1.0
7.092102484393529,2.673715025280156,2.0
8.142161731293397,2.517242487392849,2.0
2.1129839849643433,2.480745700882893,1.0
2.7359972553424896,1.9514813739551902,1.0
7.325605308711717,2.7635685889465496,2.0
4.820563933931849,7.588637953095861,3.0
2.7377419057781243,2.6871984830011884,1.0
8.079471463636873,3.0147233658521913,2.0
4.621943750863078,8.622780246956216,3.0
8.060440316297035,3.0063341750105907,2.0
0.9235317640160545,2.2100022517540463,1.0
1.6526432869965064,2.951534354628123,1.0
8.279650678826789,2.8432623598435596,2.0
4.945602921315907,7.440010935275466,3.0
4.330268163075634,8.07969492902876,3.0
7.929097735450051,3.36218296207646,2.0
2.3537236185844295,1.1829951129265401,1.0
7.542572875634686,2.700504201665913,2.0
5.333854338728495,7.370645079935839,3.0
5.907726094469954,7.771110396167226,3.0
2.0053945131974635,1.7341158584957954,1.0
7.545255244435999,3.047722593317875,2.0
5.064482368982503,7.7850031414395175,3.0
8.230766449730371,2.7851971900716608,2.0
8.583460265113436,3.0288474503075946,2.0
2.0542511942958988,1.940255538709383,1.0
7.058691185042734,3.1095449672338216,2.0
7.008372416979002,3.6564779073766687,2.0
8.32248020115464,2.4675068921622527,2.0
1.3247032715303502,1.4731933153266925,1.0
1.457953463684277,1.5601987154195838,1.0
5.032094213936877,7.75808879277816,3.0
3.9077253096490394,7.8313992974432,3.0
5.050124801112541,8.023926323856772,3.0
4.640891555597727,7.902276702182634,3.0
7.934020711974908,3.3652648871767106,2.0
7.679419367153832,3.1559302132259917,2.0
4.626907147763788,8.228278191539802,3.0
7.486777552500534,2.8253712218109857,2.0
5.574956823259631,8.349303099829056,3.0
5.283451941173078,7.532261168414606,3.0
8.46665455443649,2.261614703203893,2.0
5.567227962799317,8.64352115755875,3.0
8.59930375769445,3.220790414187341,2.0
5.414637989761149,8.287588749516601,3.0
2.430455672844583,2.80965318606059,1.0
8.293374010575032,3.550090883368877,2.0
8.608756012606849,3.4209901111182734,2.0
4.4401890236404995,8.138704169940894,3.0
2.031355167202638,2.1347255938452885,1.0
1.644264597213406,1.8777647402991364,1.0
1.3958002699063845,1.7230887718349293,1.0
2.3322006234392503,1.8467375644478663,1.0
8.229672674172358,3.450018432771825,2.0
7.513017587535119,2.4563549975716805,2.0
2.135936785387142,2.262360797690655,1.0
5.2061461670775575,6.896820446857644,3.0
8.494021160580722,2.5663044571631772,2.0
5.494563600601775,7.537782874551791,3.0
1.5821414249038268,1.42443618913781,1.0
5.3103803687059,7.54322681568538,3.0
2.0892146857472342,1.0853825382402786,1.0
2.7925341587493606,1.8015598931250776,1.0
2.0166023600287715,2.5947109528428154,1.0
8.043884154093023,2.322433376731153,2.0
7.546503504089367,2.8798213803607395,2.0
5.41762449780367,7.934323763200058,3.0
1.8561792821901184,2.737475774288016,1.0
2.543467108623883,2.322761985459017,1.0
4.55857044634647,7.631912793999133,3.0
1.7997612503829068,1.907063441751016,1.0
8.268375094830732,4.905116678707809,2.0
5.448033189349455,7.991689189781624,3.0
5.084443448284017,8.716699933988695,3.0
4.805980234746971,8.364948513161039,3.0
4.6722060426333565,8.058195555536548,3.0
7.407080636302524,2.857665317246579,2.0
2.4020048928635283,2.059174336297377,1.0
8.128840178330107,3.596708532619476,2.0
4.054828465440443,8.576959998466656,3.0
5.191701448762379,7.451874844712037,3.0
5.614991331478003,8.421508059398507,3.0
1.305088622842722,1.75279140911221,1.0
8.638362344779557,2.9232267343449174,2.0
2.489053081520862,2.404572030797516,1.0
8.485169943430735,2.658850780090777,2.0
5.59302011514644,8.692294886414826,3.0
5.9777899531388465,7.466628541508261,3.0
7.229214384227353,3.090815299314493,2.0
5.001148311631768,7.442813816875864,3.0
2.02535047805432,1.926931186507106,1.0
1.5402595082493815,1.7064595109974539,1.0
7.962025581056217,3.5318133137261327,2.0
1.0986194020331372,2.7742055432687187,1.0
7.924927386861544,3.750437643684823,2.0
2.3500683037603407,1.7520846857461039,1.0
1.7723325837609052,1.2130152968208785,1.0
8.927994651391659,3.2314338177288358,2.0
5.269608949996189,7.271566497288443,3.0
4.221298259742771,8.039919370786551,3.0
3.000160016880907,1.865932640671384,1.0
8.257947273829576,3.1715310591224273,2.0
2.1359687436182067,2.5555630096348643,1.0
5.007212619163968,7.976365856710695,3.0
4.708989577592035,8.437688686338612,3.0
2.922950524003197,1.6241952438788636,1.0
4.32628706390353,8.465477428563183,3.0
0.9796470433995479,1.3102687619889015,1.0
4.74018992391665,8.07283618974225,3.0
7.226678096353305,2.819789425295817,2.0
2.592808143378142,2.545713745759178,1.0
2.142515353583427,1.7935932271998491,1.0
2.3850670637010243,1.7829981839308235,1.0
5.028458293300461,8.080404020604043,3.0
7.263011157958095,2.104207601485929,2.0
4.888448380953504,8.33868706782595,3.0
5.283577927840044,7.885896038069309,3.0
8.546816316476166,3.276917191216841,2.0
7.177818941299887,2.576725957960347,2.0
8.054165692863236,2.9441528079434605,2.0
8.157511003898534,3.051287457596561,2.0
6.5185165340996125,3.132056251799674,2.0
5.156238972131277,8.634841956627223,3.0
2.549111966691846,2.696172488332412,1.0
5.171689497389787,8.938070270501003,3.0
1.7826376086726388,2.0506060376687403,1.0
7.613223323869754,3.6434369331343603,2.0
2.103164479346145,2.2446980887116794,1.0
0.9918129279488719,2.772516788322872,1.0
7.8647400083097185,3.815144303579492,2.0
5.603828723262172,7.112139610694412,3.0
3.136164149126528,1.1333272221771247,1.0
1.9886829797321093,2.244604419538094,1.0
4.883230818451415,8.185946265233486,3.0
2.906727229717692,2.5525503985789526,1.0
1.7550229433071676,1.6688315539777117,1.0
4.2002013342121955,8.681161415319481,3.0
8.07160668280727,2.406275581437892,2.0
5.2585200439053805,7.109522664391413,3.0
7.178061793308269,2.735764672654068,2.0
1.9191347950392936,1.8589836477968578,1.0
8.743090068459352,2.873052045527139,2.0
8.229811561310804,3.338692920034613,2.0
4.3539032234976975,7.173796270645195,3.0
1.9070441585594629,1.9947701550252508,1.0
7.5987511870342255,4.738798874545361,2.0
8.305547359100984,2.610038305020449,2.0
4.865135574445287,7.284718317836114,3.0
1.8953392344264142,2.5970772221478513,1.0
7.7778192054281705,3.1170614083540262,2.0
8.210678256492189,3.1919200406804245,2.0
2.173552504171063,2.6200326247479633,1.0
1.9160452205993768,2.028867461931696,1.0
7.917821960009271,2.6313183494860333,2.0
2.5362654600382917,2.982008986955166,1.0
4.522034425407558,6.778567963757874,3.0
2.0294730068285802,1.3332028231229298,1.0
7.968483056362182,3.2013656532326964,2.0
2.8689562362490837,1.9039886504946504,1.0
2.1966922673490297,2.2504896513270247,1.0
8.445935336570267,2.803645823960495,2.0
1.8345612268041809,2.7777235928107924,1.0
4.78217691013433,7.813826675941814,3.0
2.538337053678054,2.2083672122815345,1.0
2.1011397991699625,1.593298318891274,1.0
1.715633575757221,1.986564860599676,1.0
8.946249150968667,1.9274344837127058,2.0
1.5115004080969514,1.875838882751491,1.0
8.047263373920849,3.171375919433926,2.0
4.810203506754585,7.632833649068778,3.0
2.680252167978093,1.6722505265785352,1.0
5.029564663936278,8.54828050355006,3.0
5.214275505511697,8.103688032281294,3.0
2.403573361992083,1.823794863381271,1.0
2.577056361957178,1.7616776847168372,1.0
1.701768154965873,2.16765717918761,1.0
4.591342947281851,7.664421273724324,3.0
1.4174934620837938,2.0127064407605175,1.0
2.4171797605705065,2.0440848711157904,1.0
4.175839332423669,7.232154001479927,3.0
5.302396375942623,8.257432725035956,3.0
7.346628065388701,2.9893964718283788,2.0
1.3407828172616394,2.1157457407518736,1.0
8.282266582808507,2.3817578201331457,2.0
5.247020491580535,7.05937067827506,3.0
1.7705252376176401,2.0643130515915686,1.0
5.121220000379856,8.252073613835504,3.0
2.0241583997848624,1.6427690014090304,1.0
1.2879641386633462,3.063516509858202,1.0
4.906319188203614,8.220305025544976,3.0
4.796189183211637,8.568193565857076,3.0
5.252694470147833,7.203782483990427,3.0
1.5195939027435656,1.598158778787985,1.0
4.3929469542732615,8.728536091781791,3.0
5.321274443658546,8.942766208219306,3.0
